X,Y,Z,sii_sii
-1.900075492887756800e+16,7.466450839142400000e+13,-1.640771566855782400e+16,9.010696411132812500e-01
-1.900075492887756800e+16,1.029704249245696000e+15,-1.611092913343692800e+16,9.307641386985778809e-01
-1.892116918488268800e+16,1.029704249245696000e+15,-1.602231214696038400e+16,8.546937108039855957e-01
-1.876199554940928000e+16,1.416150038609920000e+16,-2.597979761200332800e+16,7.972188591957092285e-01
-1.868240765793075200e+16,-4.824419994173440000e+14,1.742327786556620800e+16,1.073269367218017578e+00
-1.860282406141952000e+16,-3.232687330426880000e+14,8.494073069436928000e+15,1.378751993179321289e+00
-1.844365042594611200e+16,-4.028553494528000000e+14,1.570939693590118400e+16,6.843186020851135254e-01
-1.772736906631577600e+16,3.134244331192320000e+14,-4.528614590644224000e+15,7.606732249259948730e-01
-1.772736906631577600e+16,1.109290865655808000e+15,-9.522516947107840000e+15,8.235828876495361328e-01
-1.772736906631577600e+16,1.188877549174784000e+15,-9.434822304858112000e+15,7.737039923667907715e-01
-1.772736906631577600e+16,1.268464098476032000e+15,-9.306785034797056000e+15,7.302429676055908203e-01
-1.764778224857907200e+16,1.029704249245696000e+15,-9.582502607847424000e+15,9.462674260139465332e-01
-1.764778224857907200e+16,1.109290865655808000e+15,-9.546911287607296000e+15,8.800954818725585938e-01
-1.764778224857907200e+16,1.188877549174784000e+15,-9.503270124912640000e+15,7.805659770965576172e-01
-1.764778224857907200e+16,1.268464098476032000e+15,-9.404596472512512000e+15,7.492071390151977539e-01
-1.764778224857907200e+16,1.825570748891136000e+15,-9.811607974576128000e+15,9.727515578269958496e-01
-1.756819543084236800e+16,6.317710329774080000e+14,-9.755929092292608000e+15,9.077832102775573730e-01
-1.756819543084236800e+16,1.109290865655808000e+15,-9.543395856875520000e+15,7.637611627578735352e-01
-1.756819543084236800e+16,1.188877549174784000e+15,-9.497709216006144000e+15,6.405162811279296875e-01
-1.756819543084236800e+16,1.905157298192384000e+15,-9.931855247704064000e+15,8.740552067756652832e-01
-1.748860861310566400e+16,1.905157298192384000e+15,-1.007303941265817600e+16,9.928185343742370605e-01
-1.748860861310566400e+16,1.984743981711360000e+15,-1.038023265353728000e+16,1.078906059265136719e+00
-1.740902179536896000e+16,-3.232687330426880000e+14,5.252319801245696000e+15,8.982669115066528320e-01
-1.740902179536896000e+16,1.825570748891136000e+15,-1.031730816142540800e+16,1.006346344947814941e+00
-1.740902179536896000e+16,1.984743981711360000e+15,-1.043390900731904000e+16,9.873319864273071289e-01
-1.732943497763225600e+16,-3.232687330426880000e+14,5.202787554033664000e+15,7.912902235984802246e-01
-1.732943497763225600e+16,-2.436820495237120000e+14,5.284479979487232000e+15,6.714737415313720703e-01
-1.732943497763225600e+16,1.745984065372160000e+15,-1.054268120157388800e+16,8.000792264938354492e-01
-1.732943497763225600e+16,1.825570748891136000e+15,-1.049275757546700800e+16,9.825968146324157715e-01
-1.732943497763225600e+16,1.905157298192384000e+15,-1.045603238386073600e+16,9.914951920509338379e-01
-1.732943497763225600e+16,2.064330531012608000e+15,-1.058048228248780800e+16,9.956368803977966309e-01
-1.724984815989555200e+16,-3.232687330426880000e+14,5.194956218040320000e+15,7.349058985710144043e-01
-1.724984815989555200e+16,1.745984065372160000e+15,-1.060464362101145600e+16,8.463973402976989746e-01
-1.724984815989555200e+16,1.905157298192384000e+15,-1.051821599411404800e+16,8.909558057785034180e-01
-1.724984815989555200e+16,1.984743981711360000e+15,-1.048530688095027200e+16,8.248635530471801758e-01
-1.724984815989555200e+16,2.064330531012608000e+15,-1.069154047308595200e+16,8.777957558631896973e-01
-1.717026348964249600e+16,-4.824419994173440000e+14,3.600020649541632000e+15,1.364839315414428711e+00
-1.717026348964249600e+16,-4.028553494528000000e+14,3.684254353457152000e+15,1.132199048995971680e+00
-1.717026348964249600e+16,1.666397381853184000e+15,-1.069026594154086400e+16,7.735078334808349609e-01
-1.717026348964249600e+16,1.745984065372160000e+15,-1.061308108426444800e+16,7.661114931106567383e-01
-1.717026348964249600e+16,1.825570748891136000e+15,-1.056108621017907200e+16,8.347763419151306152e-01
-1.717026348964249600e+16,1.905157298192384000e+15,-1.281093396122828800e+16,8.547983169555664062e-01
-1.717026348964249600e+16,1.984743981711360000e+15,-9.154290073468928000e+15,8.239856958389282227e-01
-1.717026348964249600e+16,2.143917214531584000e+15,-1.092964487004160000e+16,1.017788052558898926e+00
-1.717026348964249600e+16,7.157875994525696000e+15,-2.663179297488896000e+16,7.845692038536071777e-01
-1.717026348964249600e+16,7.237462275391488000e+15,-2.657621824556236800e+16,7.537787556648254395e-01
-1.709067667190579200e+16,-5.620286493818880000e+14,3.637412903256064000e+15,9.946376085281372070e-01
-1.709067667190579200e+16,-4.824419994173440000e+14,9.572109860732928000e+15,1.129683256149291992e+00
-1.709067667190579200e+16,-4.028553494528000000e+14,9.618057420865536000e+15,1.239255905151367188e+00
-1.709067667190579200e+16,-3.232687330426880000e+14,9.603574791143424000e+15,9.020128846168518066e-01
-1.709067667190579200e+16,-2.436820495237120000e+14,4.822789785649152000e+15,8.706301450729370117e-01
-1.709067667190579200e+16,1.905157298192384000e+15,-1.282151890812928000e+16,8.218767642974853516e-01
-1.709067667190579200e+16,1.984743981711360000e+15,-1.290545974896230400e+16,7.674354314804077148e-01
-1.709067667190579200e+16,2.143917214531584000e+15,-1.090296668068249600e+16,1.121103286743164062e+00
-1.709067667190579200e+16,7.157875994525696000e+15,-2.655015638401024000e+16,8.907024860382080078e-01
-1.709067667190579200e+16,7.237462275391488000e+15,-2.653283263342182400e+16,7.367275953292846680e-01
-1.709067667190579200e+16,7.317049093128192000e+15,-2.650788746336665600e+16,8.164957165718078613e-01
-1.701108985416908800e+16,-5.620286493818880000e+14,9.999565407125504000e+15,1.040997028350830078e+00
-1.701108985416908800e+16,-4.824419994173440000e+14,1.000484392193228800e+16,8.543653488159179688e-01
-1.701108985416908800e+16,-4.028553494528000000e+14,9.949098467655680000e+15,7.959946990013122559e-01
-1.701108985416908800e+16,-3.232687330426880000e+14,1.281961516387532800e+16,8.531388044357299805e-01
-1.701108985416908800e+16,-2.436820495237120000e+14,1.289219474246860800e+16,8.237066268920898438e-01
-1.701108985416908800e+16,-1.640954163363840000e+14,1.296559465981542400e+16,8.349503278732299805e-01
-1.701108985416908800e+16,2.064330531012608000e+15,-1.281618133752217600e+16,8.268838524818420410e-01
-1.701108985416908800e+16,2.223504032268288000e+15,-1.240051655009894400e+16,9.647783041000366211e-01
-1.701108985416908800e+16,2.303090581569536000e+15,-1.120868030532812800e+16,6.975125670433044434e-01
-1.701108985416908800e+16,7.237462275391488000e+15,-2.647853350938214400e+16,8.111233711242675781e-01
-1.701108985416908800e+16,7.317049093128192000e+15,-2.645192189201612800e+16,8.375321626663208008e-01
-1.701108985416908800e+16,7.635395290333184000e+15,-1.535769280144998400e+16,7.506583929061889648e-01
-1.693150303643238400e+16,-5.620286493818880000e+14,1.025454043561984000e+16,8.418048024177551270e-01
-1.693150303643238400e+16,-4.824419994173440000e+14,1.023690744738611200e+16,7.801831960678100586e-01
-1.693150303643238400e+16,-4.028553494528000000e+14,1.015954327522508800e+16,6.280486583709716797e-01
-1.693150303643238400e+16,-3.232687330426880000e+14,1.283424596996915200e+16,7.520357966423034668e-01
-1.693150303643238400e+16,-2.436820495237120000e+14,1.470937607805337600e+16,7.594227194786071777e-01
-1.693150303643238400e+16,2.064330531012608000e+15,-1.275985284143513600e+16,7.641947269439697266e-01
-1.693150303643238400e+16,2.143917214531584000e+15,-1.231429937659904000e+16,8.445656895637512207e-01
-1.693150303643238400e+16,2.223504032268288000e+15,-1.244373251103129600e+16,8.956642746925354004e-01
-1.693150303643238400e+16,2.303090581569536000e+15,-1.246402515776307200e+16,1.019581913948059082e+00
-1.693150303643238400e+16,7.237462275391488000e+15,-2.643511783247052800e+16,9.882036447525024414e-01
-1.693150303643238400e+16,7.317049093128192000e+15,-2.639974448182067200e+16,6.076874136924743652e-01
-1.685191621869568000e+16,-4.824419994173440000e+14,1.036845800069529600e+16,7.554010152816772461e-01
-1.685191621869568000e+16,-4.028553494528000000e+14,1.257421469122560000e+16,4.376781582832336426e-01
-1.685191621869568000e+16,-3.232687330426880000e+14,1.279217998653030400e+16,5.196951031684875488e-01
-1.685191621869568000e+16,-2.436820495237120000e+14,1.474164953605734400e+16,7.272620797157287598e-01
-1.685191621869568000e+16,-1.640954163363840000e+14,1.301893493240627200e+16,7.667355537414550781e-01
-1.685191621869568000e+16,2.064330531012608000e+15,-1.265821566160076800e+16,8.539898991584777832e-01
-1.685191621869568000e+16,2.143917214531584000e+15,-1.249797043178700800e+16,7.823039293289184570e-01
-1.685191621869568000e+16,2.223504032268288000e+15,-1.084451324952576000e+16,8.576009869575500488e-01
-1.685191621869568000e+16,2.303090581569536000e+15,-1.242671477686272000e+16,1.007115960121154785e+00
-1.677232940095897600e+16,-6.416152993464320000e+14,3.740185296633856000e+15,8.884873390197753906e-01
-1.677232940095897600e+16,-5.620286493818880000e+14,1.058912053546188800e+16,8.277296423912048340e-01
-1.677232940095897600e+16,-4.824419994173440000e+14,1.060166506119168000e+16,6.541590690612792969e-01
-1.677232940095897600e+16,-3.232687330426880000e+14,1.276569184947404800e+16,9.776077866554260254e-01
-1.677232940095897600e+16,-2.436820495237120000e+14,1.300622182921011200e+16,7.832269668579101562e-01
-1.677232940095897600e+16,-1.640954163363840000e+14,1.308931441400217600e+16,7.751390933990478516e-01
-1.677232940095897600e+16,-8.450878314905600000e+13,4.618145868283904000e+15,7.999766469001770020e-01
-1.677232940095897600e+16,2.064330531012608000e+15,-1.259522781872128000e+16,7.654246687889099121e-01
-1.677232940095897600e+16,2.143917214531584000e+15,-1.252352333971456000e+16,8.102235794067382812e-01
-1.677232940095897600e+16,2.223504032268288000e+15,-1.239905518747648000e+16,9.352055191993713379e-01
-1.669274258322227200e+16,-3.232687330426880000e+14,1.282742663564492800e+16,1.011320352554321289e+00
-1.669274258322227200e+16,-2.436820495237120000e+14,1.301253972610252800e+16,7.645586729049682617e-01
-1.669274258322227200e+16,-1.640954163363840000e+14,1.315761835265228800e+16,9.505739212036132812e-01
-1.669274258322227200e+16,1.507224014815232000e+15,-1.307989232949657600e+16,9.962956905364990234e-01
-1.669274258322227200e+16,2.064330531012608000e+15,-1.254156005487411200e+16,8.445816040039062500e-01
-1.669274258322227200e+16,2.143917214531584000e+15,-1.245897320248115200e+16,8.851794004440307617e-01
-1.669274258322227200e+16,2.223504032268288000e+15,-1.234100548324556800e+16,9.173912405967712402e-01
-1.669274258322227200e+16,2.303090581569536000e+15,-1.001404052065484800e+16,9.206537604331970215e-01
-1.669274258322227200e+16,2.382677130870784000e+15,-1.180932181799731200e+16,9.619414806365966797e-01
-1.669274258322227200e+16,2.462263680172032000e+15,-1.177449070696857600e+16,9.405823945999145508e-01
-1.661315576548556800e+16,-4.028553494528000000e+14,1.240655849534259200e+16,9.012694954872131348e-01
-1.661315576548556800e+16,-3.232687330426880000e+14,1.281917815095296000e+16,9.555112719535827637e-01
-1.661315576548556800e+16,-2.436820495237120000e+14,1.303904504302796800e+16,7.874163985252380371e-01
-1.661315576548556800e+16,1.666397381853184000e+15,-1.304145129845555200e+16,1.279872655868530273e+00
-1.661315576548556800e+16,2.064330531012608000e+15,-1.253091605217280000e+16,7.808004021644592285e-01
-1.661315576548556800e+16,2.143917214531584000e+15,-1.238761983705088000e+16,7.927930951118469238e-01
-1.661315576548556800e+16,2.223504032268288000e+15,-9.965704958705664000e+15,7.519521117210388184e-01
-1.661315576548556800e+16,2.303090581569536000e+15,-9.768907409719296000e+15,9.108639955520629883e-01
-1.661315576548556800e+16,2.382677130870784000e+15,-1.174877136905830400e+16,9.807401299476623535e-01
-1.653357002149068800e+16,-2.436820495237120000e+14,1.303291075598745600e+16,7.858200073242187500e-01
-1.653357002149068800e+16,2.223504032268288000e+15,-9.778402508668928000e+15,8.437930941581726074e-01
-1.653357002149068800e+16,2.303090581569536000e+15,-9.642648256118784000e+15,8.151029944419860840e-01
-1.653357002149068800e+16,2.382677130870784000e+15,-1.167264414747852800e+16,8.547334671020507812e-01
-1.645398320375398400e+16,2.143917214531584000e+15,-1.000526375498547200e+16,7.679758071899414062e-01
-1.637439638601728000e+16,2.064330531012608000e+15,-1.012611554476032000e+16,7.301813960075378418e-01
-1.621522275054387200e+16,2.338377831546880000e+14,-1.430748417700659200e+16,8.685651421546936035e-01
-1.621522275054387200e+16,7.909442657976320000e+14,-1.388289337380044800e+16,7.342592477798461914e-01
-1.613563593280716800e+16,-4.824419994173440000e+14,1.113782193487872000e+16,7.350319027900695801e-01
-1.613563593280716800e+16,-3.232687330426880000e+14,1.129125856778649600e+16,1.076104998588562012e+00
-1.613563593280716800e+16,1.542511331901440000e+14,-1.427907511582720000e+16,8.118464350700378418e-01
-1.613563593280716800e+16,2.338377831546880000e+14,-1.430131338274406400e+16,8.665173649787902832e-01
-1.613563593280716800e+16,2.382677130870784000e+15,-9.693917280731136000e+15,7.775526642799377441e-01
-1.613563593280716800e+16,1.631034017002291200e+16,-1.436614698781900800e+16,7.078905105590820312e-01
-1.613563593280716800e+16,1.638992591401779200e+16,-1.027178902428057600e+16,7.272781729698181152e-01
-1.605604911507046400e+16,-4.824419994173440000e+14,1.124661238274457600e+16,9.209319949150085449e-01
-1.605604911507046400e+16,1.542511331901440000e+14,-1.422981613590937600e+16,7.973591089248657227e-01
-1.605604911507046400e+16,2.338377831546880000e+14,6.976976266985472000e+15,7.478193044662475586e-01
-1.605604911507046400e+16,3.134244331192320000e+14,-1.418604612419584000e+16,7.055628895759582520e-01
-1.605604911507046400e+16,1.623075335228620800e+16,-1.445286130378342400e+16,9.782382845878601074e-01
-1.605604911507046400e+16,1.631034017002291200e+16,-1.446275368720793600e+16,8.859468698501586914e-01
-1.597646229733376000e+16,-4.824419994173440000e+14,6.367432897724416000e+15,8.113232851028442383e-01
-1.597646229733376000e+16,-4.028553494528000000e+14,1.142251062086860800e+16,9.229178428649902344e-01
-1.597646229733376000e+16,-3.232687330426880000e+14,1.157200017883136000e+16,1.009883880615234375e+00
-1.597646229733376000e+16,-2.436820495237120000e+14,1.162152115175424000e+16,7.953199148178100586e-01
-1.597646229733376000e+16,-1.640954163363840000e+14,6.716257793474560000e+15,6.765056848526000977e-01
-1.597646229733376000e+16,1.542511331901440000e+14,7.008458914136064000e+15,8.143333792686462402e-01
-1.597646229733376000e+16,2.338377831546880000e+14,7.107450394116096000e+15,5.709531903266906738e-01
-1.597646229733376000e+16,3.134244331192320000e+14,7.481277905108992000e+15,9.781433343887329102e-01
-1.597646229733376000e+16,3.930110830837760000e+14,-1.412661988294656000e+16,6.897068023681640625e-01
-1.597646229733376000e+16,4.725977330483200000e+14,-1.393078011166720000e+16,8.703905940055847168e-01
-1.597646229733376000e+16,5.521843494584320000e+14,-1.379949584633036800e+16,8.832666873931884766e-01
-1.597646229733376000e+16,1.623075335228620800e+16,-1.447965867848499200e+16,8.905232548713684082e-01
-1.597646229733376000e+16,1.631034017002291200e+16,-1.444376671053414400e+16,8.764098286628723145e-01
-1.589687547959705600e+16,-8.007885321666560000e+14,1.042698552003788800e+16,8.219662308692932129e-01
-1.589687547959705600e+16,-7.212019157565440000e+14,-1.015574008168448000e+16,8.927217721939086914e-01
-1.589687547959705600e+16,-4.824419994173440000e+14,6.191688204681216000e+15,8.682189583778381348e-01
-1.589687547959705600e+16,-4.028553494528000000e+14,6.286975275368448000e+15,8.105568885803222656e-01
-1.589687547959705600e+16,-3.232687330426880000e+14,1.169812081973657600e+16,7.528928518295288086e-01
-1.589687547959705600e+16,7.466450839142400000e+13,7.013039496757248000e+15,9.610732197761535645e-01
-1.581729080934400000e+16,-8.007885321666560000e+14,-1.012380377861324800e+16,8.503949046134948730e-01
-1.581729080934400000e+16,-4.028553494528000000e+14,6.003482200899584000e+15,8.716339468955993652e-01
